,PRICE_NEW,BRANDNAME,KM_INT,FUEL,BODY,GEARBOX,DRIVE,COLOR,AGE,ENGINERANGE
2196,1075000,Hyundai,62700.0,Petrol,Hatchback,Manual,2WD,Other Colors,16,1001-1500(cc)
2197,2345000,Hyundai,85000.0,Petrol,SUV,Manual,4WD,Black,16,1001-1500(cc)
2198,1065000,Hyundai,80000.0,Petrol,SUV,Automatic,2WD,Blue,16,1001-1500(cc)
2199,949999,Hyundai,67000.0,Petrol,Hatchback,Automatic,2WD,Blue,16,0-1000(cc)
2200,1140000,Hyundai,45000.0,Petrol,Hatchback,Manual,4WD,Gray,16,1001-1500(cc)
2201,1100000,Hyundai,57000.0,Petrol,Hatchback,Manual,4WD,Gray,16,1001-1500(cc)
2202,965000,Hyundai,77000.0,Petrol,Hatchback,Manual,2WD,Other Colors,16,1001-1500(cc)
2204,1095000,Hyundai,62700.0,Petrol,Hatchback,Manual,2WD,Other Colors,16,1001-1500(cc)
2205,1050000,Hyundai,82000.0,Petrol,Hatchback,Manual,2WD,Red,16,1001-1500(cc)
2206,1225000,Hyundai,100000.0,Petrol,SUV,Manual,2WD,Silver,16,1001-1500(cc)
2209,800000,Hyundai,70500.0,Petrol,Hatchback,Manual,2WD,Silver,16,1001-1500(cc)
2211,1055000,Hyundai,93000.0,Petrol,Hatchback,Manual,2WD,Silver,16,1001-1500(cc)
2212,1200000,Hyundai,87000.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2213,1900000,Hyundai,80000.0,Diesel,SUV,Manual,4WD,Other Colors,15,1501-2000(cc)
2216,1950000,Hyundai,74000.0,Diesel,SUV,Manual,4WD,Blue,15,1501-2000(cc)
2217,1100000,Hyundai,25000.0,Petrol,Hatchback,Manual,2WD,Blue,15,1001-1500(cc)
2218,1195000,Hyundai,65000.0,Petrol,Hatchback,Manual,2WD,Other Colors,15,1001-1500(cc)
2219,1195000,Hyundai,65000.0,Petrol,Hatchback,Manual,2WD,Other Colors,15,1001-1500(cc)
2220,1100000,Hyundai,25000.0,Petrol,Hatchback,Manual,2WD,Blue,15,1001-1500(cc)
2221,1300000,Hyundai,99000.0,Petrol,Sedan,Manual,2WD,Blue,15,1001-1500(cc)
2222,1145000,Hyundai,62000.0,Petrol,Hatchback,Manual,2WD,Blue,15,1001-1500(cc)
2224,1190000,Hyundai,82000.0,Petrol,Sedan,Manual,2WD,Gray,15,1001-1500(cc)
2225,1075000,Hyundai,69240.0,Petrol,Hatchback,Manual,2WD,Gray,15,1501-2000(cc)
2226,1700000,Hyundai,63000.0,Diesel,SUV,Manual,4WD,Other Colors,15,1501-2000(cc)
2228,2500000,Hyundai,26000.0,Petrol,SUV,Manual,4WD,Other Colors,15,1501-2000(cc)
2229,1200000,Hyundai,85000.0,Petrol,Hatchback,Manual,2WD,Red,15,1001-1500(cc)
2230,1260000,Hyundai,53818.0,Petrol,Hatchback,Manual,2WD,Red,15,1001-1500(cc)
2232,1350000,Hyundai,78000.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2233,1350000,Hyundai,78000.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2234,1075000,Hyundai,70000.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2235,1075000,Hyundai,72500.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2236,1250000,Hyundai,68000.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2237,1050000,Hyundai,85000.0,Petrol,Hatchback,Automatic,2WD,Silver,15,1001-1500(cc)
2238,900000,Hyundai,77000.0,Petrol,Hatchback,Automatic,2WD,Silver,15,1001-1500(cc)
2239,980000,Hyundai,53000.0,Petrol,Hatchback,Automatic,2WD,Silver,15,1001-1500(cc)
2240,1100000,Hyundai,69000.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2241,850000,Hyundai,97000.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2242,1300000,Hyundai,44000.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2243,1150000,Hyundai,65000.0,Petrol,Hatchback,Automatic,2WD,Silver,15,1001-1500(cc)
2244,1150000,Hyundai,70000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
2245,1225000,Hyundai,72000.0,Petrol,SUV,Automatic,4WD,White,15,1001-1500(cc)
2246,1250000,Hyundai,65000.0,Petrol,Hatchback,Manual,2WD,White,15,1501-2000(cc)
2247,2550000,Hyundai,62000.0,Diesel,SUV,Automatic,4WD,Other Colors,14,1501-2000(cc)
2248,2000000,Hyundai,15000.0,Diesel,SUV,Manual,4WD,Black,12,1501-2000(cc)
2250,2500000,Hyundai,79000.0,Diesel,SUV,Automatic,4WD,Black,14,2001-2500(cc)
2251,2250000,Hyundai,49000.0,Diesel,SUV,Automatic,4WD,Blue,14,1501-2000(cc)
2252,2150000,Hyundai,97000.0,Diesel,SUV,Automatic,4WD,Blue,14,1501-2000(cc)
2253,2250000,Hyundai,200062.0,Diesel,SUV,Manual,4WD,Blue,14,1501-2000(cc)
2255,2075000,Hyundai,67000.0,Diesel,SUV,Manual,4WD,Blue,14,1501-2000(cc)
2257,2450000,Hyundai,58000.0,Diesel,SUV,Manual,4WD,Blue,13,1501-2000(cc)
2258,1025000,Hyundai,70000.0,Petrol,Hatchback,Automatic,2WD,Blue,14,0-1000(cc)
2259,1030000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Blue,14,1001-1500(cc)
2260,1250000,Hyundai,69000.0,Petrol,Hatchback,Manual,2WD,Blue,14,1001-1500(cc)
2261,1250000,Hyundai,70000.0,Petrol,Sedan,Manual,2WD,Other Colors,14,1001-1500(cc)
2263,2150000,Hyundai,87500.0,Diesel,SUV,Manual,4WD,Other Colors,14,1501-2000(cc)
2265,1250000,Hyundai,72000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
2266,1299999,Hyundai,57000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
2267,1175000,Hyundai,80000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
2268,1295000,Hyundai,56000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
2269,1350000,Hyundai,63000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
2271,1325000,Hyundai,42000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
2272,2250000,Hyundai,71000.0,Diesel,SUV,Manual,4WD,Gray,14,1501-2000(cc)
2273,900000,Hyundai,101400.0,Petrol,Sedan,Manual,2WD,Gray,14,1001-1500(cc)
2274,1150000,Hyundai,60000.0,Petrol,Hatchback,Manual,4WD,Gray,14,0-1000(cc)
2275,1325000,Hyundai,59000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
2276,1400000,Hyundai,74000.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
2277,975000,Hyundai,67850.0,Petrol,Hatchback,Manual,2WD,Gray,14,1001-1500(cc)
2278,2400000,Hyundai,76000.0,Diesel,SUV,Manual,4WD,Maroon,14,2001-2500(cc)
2279,1875000,Hyundai,30000.0,Diesel,SUV,Manual,4WD,Maroon,14,1501-2000(cc)
2280,1800000,Hyundai,67500.0,Diesel,SUV,Manual,4WD,Maroon,14,1501-2000(cc)
2282,1950000,Hyundai,85000.0,Diesel,SUV,Automatic,4WD,Maroon,14,1501-2000(cc)
2283,1350000,Hyundai,51000.0,Petrol,Hatchback,Manual,2WD,Maroon,14,1001-1500(cc)
2284,1399999,Hyundai,53725.0,Petrol,Hatchback,Manual,2WD,Maroon,14,1001-1500(cc)
2287,2050000,Hyundai,74000.0,Diesel,SUV,Manual,4WD,Other Colors,14,1501-2000(cc)
2288,1330000,Hyundai,70000.0,Petrol,Hatchback,Automatic,2WD,Other Colors,14,1001-1500(cc)
2289,1400000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Other Colors,14,1001-1500(cc)
2290,1100000,Hyundai,54000.0,Petrol,Hatchback,Manual,2WD,Other Colors,14,1001-1500(cc)
2291,1200000,Hyundai,30000.0,Petrol,Hatchback,Automatic,2WD,Other Colors,14,1001-1500(cc)
2293,1325000,Hyundai,64000.0,Petrol,Hatchback,Manual,2WD,Other Colors,14,1001-1500(cc)
2295,1690000,Hyundai,90000.0,Diesel,SUV,Automatic,4WD,Red,14,1501-2000(cc)
2296,1950000,Hyundai,92000.0,Diesel,SUV,Automatic,4WD,Red,14,1501-2000(cc)
2297,950000,Hyundai,55135.0,Petrol,Hatchback,Manual,2WD,Red,14,1001-1500(cc)
2299,1225000,Hyundai,60000.0,Petrol,Sedan,Automatic,2WD,Red,14,0-1000(cc)
2300,1250000,Hyundai,51000.0,Petrol,Hatchback,Manual,2WD,Red,14,1001-1500(cc)
2301,2200000,Hyundai,88502.0,Petrol,SUV,Manual,4WD,Red,14,1501-2000(cc)
2302,1075000,Hyundai,66300.0,Petrol,Hatchback,Manual,2WD,Red,14,1001-1500(cc)
2303,1250000,Hyundai,75000.0,Petrol,Hatchback,Manual,2WD,Red,14,1001-1500(cc)
2304,1190000,Hyundai,61750.0,Petrol,Hatchback,Manual,2WD,Red,14,1001-1500(cc)
2305,1600000,Hyundai,80000.0,Petrol,Hatchback,Automatic,2WD,Red,14,1001-1500(cc)
2306,1200000,Hyundai,53000.0,Petrol,Hatchback,Manual,2WD,Red,14,1001-1500(cc)
2307,1400000,Hyundai,93000.0,Petrol,Sedan,Manual,2WD,Red,14,1001-1500(cc)
2308,1400000,Hyundai,43000.0,Petrol,Hatchback,Manual,2WD,Red,13,1001-1500(cc)
2311,3550000,Hyundai,71000.0,Diesel,SUV,Manual,2WD,Silver,14,1501-2000(cc)
2312,2050000,Hyundai,69000.0,Diesel,SUV,Automatic,4WD,Silver,14,1501-2000(cc)
2313,2350000,Hyundai,65500.0,Diesel,SUV,Manual,4WD,Silver,14,1501-2000(cc)
2314,1799000,Hyundai,70000.0,Diesel,SUV,Automatic,4WD,Silver,14,1501-2000(cc)
2315,2250000,Hyundai,62000.0,Diesel,SUV,Manual,4WD,Silver,13,1501-2000(cc)
2316,2250000,Hyundai,63000.0,Diesel,SUV,Manual,4WD,Silver,13,1501-2000(cc)
2317,1150000,Hyundai,50000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
2318,1150000,Hyundai,58000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
2319,1150000,Hyundai,87000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
2320,1400000,Hyundai,68000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
2321,1125000,Hyundai,65000.0,Petrol,SUV,Manual,2WD,Silver,14,1001-1500(cc)
2322,1370000,Hyundai,75000.0,Petrol,Hatchback,Automatic,2WD,Silver,14,1001-1500(cc)
2323,1450000,Hyundai,65000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
2324,1475000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
2325,1150000,Hyundai,52000.0,Petrol,Hatchback,Automatic,2WD,Silver,14,1001-1500(cc)
2326,1175000,Hyundai,69000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
2327,1150000,Hyundai,67000.0,Petrol,Hatchback,Manual,2WD,Silver,14,1001-1500(cc)
2328,1375000,Hyundai,85000.0,Petrol,Hatchback,Automatic,2WD,Silver,14,1001-1500(cc)
2329,11750000,Hyundai,65000.0,Petrol,Hatchback,Automatic,4WD,Silver,14,1001-1500(cc)
2330,1225000,Hyundai,70000.0,Petrol,Hatchback,Manual,2WD,Silver,14,0-1000(cc)
2331,1575000,Hyundai,68000.0,Petrol,Hatchback,Automatic,4WD,Silver,14,1001-1500(cc)
2332,1600000,Hyundai,84000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2333,1357777,Hyundai,57000.0,Petrol,Hatchback,Automatic,2WD,White,13,1001-1500(cc)
2334,1900000,Hyundai,33000.0,Diesel,SUV,Automatic,4WD,Other Colors,14,2001-2500(cc)
2335,1250000,Hyundai,57000.0,Petrol,Hatchback,Manual,2WD,Other Colors,14,1001-1500(cc)
2336,1275000,Hyundai,40000.0,Petrol,SUV,Manual,2WD,Other Colors,14,1001-1500(cc)
2337,1275000,Hyundai,6799.0,Petrol,Hatchback,Manual,2WD,Other Colors,14,1001-1500(cc)
2338,1190000,Hyundai,69000.0,Diesel,SUV,Automatic,4WD,Other Colors,13,1001-1500(cc)
2339,1400000,Hyundai,65000.0,Petrol,SUV,Automatic,4WD,Other Colors,13,1001-1500(cc)
2340,1525000,Hyundai,60000.0,Petrol,SUV,Automatic,4WD,Other Colors,13,1001-1500(cc)
2341,1425000,Hyundai,35500.0,Petrol,Hatchback,Manual,2WD,Other Colors,13,1001-1500(cc)
2342,1220000,Hyundai,67000.0,Petrol,Hatchback,Manual,2WD,Blue,13,1001-1500(cc)
2343,1375000,Hyundai,59216.0,Petrol,Hatchback,Manual,2WD,Blue,13,1001-1500(cc)
2344,1390000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Other Colors,13,1001-1500(cc)
2345,1400000,Hyundai,41500.0,Petrol,Hatchback,Manual,2WD,Blue,13,1001-1500(cc)
2347,1380000,Hyundai,57000.0,Petrol,Hatchback,Automatic,2WD,Gray,13,1001-1500(cc)
2348,1375000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2349,1445000,Hyundai,57000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2350,1450000,Hyundai,45700.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2351,1475000,Hyundai,49000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2353,1199000,Hyundai,83000.0,Petrol,Hatchback,Automatic,2WD,Gray,13,1001-1500(cc)
2354,1465000,Hyundai,5300.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2355,1475000,Hyundai,53900.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2356,1525000,Hyundai,49000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2357,1455000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2358,1499999,Hyundai,65000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2359,1275000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2360,1250000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2361,1225000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2362,1500000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2363,1790000,Hyundai,30000.0,Petrol,Hatchback,Automatic,2WD,Gray,13,1001-1500(cc)
2364,1440000,Hyundai,69000.0,Petrol,Hatchback,Automatic,2WD,Gray,13,1001-1500(cc)
2365,1600000,Hyundai,65000.0,Petrol,Hatchback,Manual,2WD,Gray,12,1001-1500(cc)
2367,1000000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,Other Colors,13,1001-1500(cc)
2368,1385000,Hyundai,74000.0,Petrol,Hatchback,Manual,2WD,Other Colors,13,1001-1500(cc)
2369,1375000,Hyundai,54000.0,Petrol,Hatchback,Manual,2WD,Other Colors,13,1001-1500(cc)
2371,1425000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Other Colors,13,1001-1500(cc)
2372,1350000,Hyundai,70000.0,Petrol,Hatchback,Manual,2WD,Other Colors,13,1001-1500(cc)
2374,1550000,Hyundai,53000.0,Petrol,Hatchback,Manual,2WD,Other Colors,13,1001-1500(cc)
2375,1340000,Hyundai,66000.0,Petrol,Hatchback,Manual,2WD,Other Colors,13,1001-1500(cc)
2376,1225000,Hyundai,42000.0,Petrol,Hatchback,Manual,2WD,Red,13,1001-1500(cc)
2377,1500000,Hyundai,49000.0,Petrol,Hatchback,Manual,2WD,Red,13,1001-1500(cc)
2379,3250000,Hyundai,54326.0,Petrol,Sedan,Manual,2WD,Red,13,2001-2500(cc)
2381,1350000,Hyundai,73000.0,Petrol,Hatchback,Manual,4WD,Silver,13,1001-1500(cc)
2382,1300000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2383,1400000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2384,1490000,Hyundai,47000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2385,1300000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2386,1275000,Hyundai,82000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2387,1415000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2388,1250000,Hyundai,51500.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2389,3250000,Hyundai,48000.0,Petrol,Sedan,Manual,2WD,Silver,13,2001-2500(cc)
2390,1399999,Hyundai,53000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2391,1425000,Hyundai,58000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2392,1325000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2393,1400000,Hyundai,80000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2394,1450000,Hyundai,50000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2395,1450000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2397,1550000,Hyundai,80000.0,Petrol,Sedan,Manual,2WD,Silver,12,1001-1500(cc)
2398,1475000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2399,1525000,Hyundai,52000.0,Diesel,Hatchback,Manual,2WD,White,10,1001-1500(cc)
2400,1475000,Hyundai,50000.0,Petrol,Hatchback,Manual,2WD,White,13,1001-1500(cc)
2401,1325000,Hyundai,61000.0,Petrol,SUV,Automatic,4WD,Other Colors,12,1001-1500(cc)
2402,3350000,Hyundai,64235.0,Diesel,SUV,Manual,4WD,Brown,12,1501-2000(cc)
2404,3725000,Hyundai,72000.0,Diesel,SUV,Manual,4WD,Other Colors,12,1501-2000(cc)
2405,1300000,Hyundai,75000.0,Petrol,Hatchback,Manual,2WD,Gray,12,1001-1500(cc)
2407,1450000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Gray,12,1001-1500(cc)
2408,1450000,Hyundai,56000.0,Petrol,Hatchback,Manual,2WD,Gray,12,1001-1500(cc)
2410,2800000,Hyundai,65000.0,Petrol,Sedan,Manual,2WD,Gray,12,1501-2000(cc)
2412,1225000,Hyundai,24000.0,Petrol,Hatchback,Manual,2WD,Maroon,12,1001-1500(cc)
2413,1375000,Hyundai,75000.0,Petrol,SUV,Manual,2WD,Other Colors,12,1001-1500(cc)
2414,1425000,Hyundai,57000.0,Petrol,Hatchback,Manual,2WD,Other Colors,12,1001-1500(cc)
2415,1500000,Hyundai,41000.0,Petrol,Hatchback,Manual,2WD,Other Colors,12,1001-1500(cc)
2416,1650000,Hyundai,62000.0,Petrol,Hatchback,Manual,2WD,Red,12,1001-1500(cc)
2417,1325000,Hyundai,63000.0,Petrol,Hatchback,Manual,2WD,Silver,12,1001-1500(cc)
2419,1300000,Hyundai,42000.0,Petrol,Hatchback,Manual,2WD,Silver,12,1001-1500(cc)
2420,3100000,Hyundai,70000.0,Diesel,SUV,Automatic,4WD,White,12,1501-2000(cc)
2421,1400000,Hyundai,83500.0,Petrol,Hatchback,Manual,2WD,White,12,1001-1500(cc)
2423,2050000,Hyundai,60000.0,Petrol,Sedan,Manual,2WD,Black,11,1501-2000(cc)
2424,1600000,Hyundai,60000.0,Petrol,Hatchback,Automatic,2WD,Blue,11,1001-1500(cc)
2426,4150000,Hyundai,68500.0,Diesel,SUV,Automatic,4WD,Gray,11,1501-2000(cc)
2427,925000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,Gray,11,0-1000(cc)
2428,1550000,Hyundai,120000.0,Petrol,Hatchback,Manual,2WD,Gray,11,1001-1500(cc)
2430,4450000,Hyundai,29000.0,Petrol,SUV,Automatic,2WD,Gray,11,1501-2000(cc)
2431,3200000,Hyundai,45000.0,Petrol,SUV,Manual,4WD,Gray,11,1501-2000(cc)
2433,1050000,Hyundai,76000.0,Petrol,Hatchback,Manual,2WD,Other Colors,11,0-1000(cc)
2434,1200000,Hyundai,71710.0,Petrol,Hatchback,Automatic,2WD,Other Colors,11,1001-1500(cc)
2435,1200000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Other Colors,11,0-1000(cc)
2437,1565000,Hyundai,50000.0,Petrol,Hatchback,Manual,2WD,Red,11,1001-1500(cc)
2438,1300000,Hyundai,43000.0,Petrol,Hatchback,Manual,2WD,Red,11,0-1000(cc)
2441,1390000,Hyundai,70000.0,Petrol,Hatchback,Manual,2WD,Silver,11,1001-1500(cc)
2442,1399000,Hyundai,30000.0,Petrol,Hatchback,Automatic,2WD,Silver,11,1001-1500(cc)
2443,3500000,Hyundai,80500.0,Petrol,Sedan,Manual,2WD,Silver,11,1501-2000(cc)
2444,2000000,Hyundai,64000.0,Petrol,Hatchback,Automatic,2WD,Other Colors,10,1001-1500(cc)
2445,1150000,Hyundai,48000.0,Petrol,Hatchback,Manual,2WD,Blue,9,0-1000(cc)
2447,1600000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Gray,10,1001-1500(cc)
2449,1570000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Gray,10,1001-1500(cc)
2450,1825000,Hyundai,65000.0,Petrol,Hatchback,Manual,2WD,Gray,10,1001-1500(cc)
2451,1550000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Gray,10,1001-1500(cc)
2453,1150000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,Gray,10,0-1000(cc)
2454,1850000,Hyundai,65000.0,Petrol,Sedan,Manual,2WD,Gray,10,1501-2000(cc)
2455,900000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Gray,10,0-1000(cc)
2456,1660000,Hyundai,68000.0,Petrol,Hatchback,Manual,2WD,Gray,10,1001-1500(cc)
2457,1475000,Hyundai,67000.0,Petrol,Hatchback,Manual,2WD,Gray,9,1001-1500(cc)
2460,1899999,Hyundai,44685.0,Petrol,Sedan,Manual,4WD,Red,10,1501-2000(cc)
2461,1750000,Hyundai,62000.0,Petrol,SUV,Automatic,4WD,Red,10,1001-1500(cc)
2462,1799999,Hyundai,51300.0,Petrol,Hatchback,Manual,2WD,Red,10,1001-1500(cc)
2463,1799999,Hyundai,51300.0,Petrol,Hatchback,Manual,2WD,Red,10,1001-1500(cc)
2464,1950000,Hyundai,51300.0,Petrol,Hatchback,Manual,2WD,Red,10,1001-1500(cc)
2465,1725000,Hyundai,51000.0,Petrol,Hatchback,Manual,2WD,Red,10,1001-1500(cc)
2466,1600000,Hyundai,52500.0,Petrol,Hatchback,Manual,2WD,Silver,10,1001-1500(cc)
2467,1650000,Hyundai,55000.0,Petrol,Hatchback,Automatic,4WD,Silver,10,1001-1500(cc)
2468,1425000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Silver,10,1001-1500(cc)
2469,1850000,Hyundai,65000.0,Petrol,Hatchback,Manual,2WD,Silver,10,1001-1500(cc)
2470,1725000,Hyundai,19200.0,Petrol,Hatchback,Manual,2WD,Silver,10,1001-1500(cc)
2471,1999000,Hyundai,55000.0,Petrol,Sedan,Manual,4WD,Silver,10,1501-2000(cc)
2472,1630000,Hyundai,58512.0,Petrol,Hatchback,Manual,2WD,Silver,10,1001-1500(cc)
2473,1700000,Hyundai,41000.0,Petrol,Sedan,Manual,2WD,Silver,10,1001-1500(cc)
2474,2000000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Silver,10,1001-1500(cc)
2477,1750000,Hyundai,35000.0,Petrol,Hatchback,Manual,2WD,Silver,9,0-1000(cc)
2478,1375000,Hyundai,75000.0,Petrol,SUV,Manual,2WD,White,10,1001-1500(cc)
2479,5000000,Hyundai,34500.0,Petrol,Hatchback,Automatic,2WD,White,10,1501-2000(cc)
2480,5000000,Hyundai,31500.0,Petrol,Sedan,Automatic,4WD,White,9,1501-2000(cc)
2483,4200000,Hyundai,58000.0,Diesel,SUV,Automatic,4WD,Black,9,1501-2000(cc)
2485,1275000,Hyundai,38000.0,Petrol,Hatchback,Manual,2WD,Blue,8,0-1000(cc)
2487,1525000,Hyundai,44000.0,Petrol,SUV,Automatic,4WD,Brown,9,1001-1500(cc)
2488,7100001,Hyundai,23000.0,Petrol,Hatchback,Automatic,2WD,Other Colors,9,1501-2000(cc)
2489,1850000,Hyundai,45000.0,Petrol,Sedan,Manual,2WD,Gray,9,1001-1500(cc)
2490,1475000,Hyundai,44300.0,Petrol,Hatchback,Manual,2WD,Gray,9,1001-1500(cc)
2491,1625000,Hyundai,52000.0,Petrol,Hatchback,Automatic,2WD,Gray,9,1001-1500(cc)
2492,2350000,Hyundai,50000.0,Petrol,Sedan,Manual,2WD,Gray,9,1501-2000(cc)
2493,2075000,Hyundai,47000.0,Petrol,Hatchback,Manual,2WD,Gray,9,1001-1500(cc)
2494,1775000,Hyundai,65000.0,Petrol,Sedan,Manual,2WD,Other Colors,9,1001-1500(cc)
2495,1825000,Hyundai,34000.0,Petrol,Hatchback,Manual,2WD,Other Colors,9,1001-1500(cc)
2496,1575000,Hyundai,62000.0,Petrol,Hatchback,Automatic,2WD,Other Colors,9,0-1000(cc)
2497,1685000,Hyundai,45000.0,Petrol,Hatchback,Manual,2WD,Other Colors,9,1001-1500(cc)
2498,1925000,Hyundai,57000.0,Petrol,Hatchback,Manual,2WD,Other Colors,9,1001-1500(cc)
2499,1550000,Hyundai,80000.0,Petrol,SUV,Automatic,4WD,Other Colors,9,2001-2500(cc)
2501,1850000,Hyundai,71000.0,Petrol,Sedan,Manual,2WD,Other Colors,9,1501-2000(cc)
2502,2000000,Hyundai,32000.0,Petrol,Sedan,Automatic,2WD,Other Colors,9,1001-1500(cc)
2505,1950000,Hyundai,46000.0,Petrol,Hatchback,Manual,2WD,Red,9,1001-1500(cc)
2506,1825000,Hyundai,50000.0,Petrol,Sedan,Manual,2WD,Red,9,1001-1500(cc)
2507,2250000,Hyundai,40000.0,Petrol,Sedan,Manual,2WD,Red,8,1501-2000(cc)
2508,1835000,Hyundai,67000.0,Petrol,Sedan,Manual,2WD,Silver,9,1001-1500(cc)
2509,1900000,Hyundai,47000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2510,2000000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2511,1575000,Hyundai,38000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2512,1850000,Hyundai,53000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2513,1725000,Hyundai,62000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2514,1850000,Hyundai,50000.0,Petrol,Sedan,Automatic,2WD,Silver,9,1001-1500(cc)
2515,1625000,Hyundai,57000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
